Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
782,69.05520046484602,0.0,1104.0,1104,1104,1788,304.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,3,1,1,5,4,3,6,3,1,3,3,3,0,0
956,69.05520046484602,111.0,819.0,1344,1344,1344,525.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,6,6,3,3,3,3,1,6,3,4,4,4,8,4,2,3,3,3,0,0
187,100.0,0.0,840.0,1128,1128,2256,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,3,3,2,3,3,2,1,1,2,3,2,8,0,0,0,0,1,0,0
2074,97.0,831.0,1151.0,1164,1164,2060,521.0,268.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,4,3,4,3,1,6,1,3,5,3,8,3,1,3,3,3,0,0
1039,34.0,266.0,1405.0,1337,1337,1337,511.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,0,3,3,3,3,0,0
1210,82.0,312.0,1127.0,1165,1165,1165,490.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,7,3,3,3,3,4,3,5,3,5,3,8,0,2,4,4,3,0,4
2710,96.0,328.0,1164.0,1320,1320,1320,564.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,6,3,3,3,3,3,2,5,5,5,3,8,2,2,3,3,3,0,0
44,70.0,2.0,1517.0,1535,1535,1535,532.0,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
1026,80.0,0.0,738.0,1277,1277,2044,489.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,4,3,2,1,1,3,5,3,7,3,1,3,3,3,0,0
1343,52.0,80.0,704.0,624,624,1136,336.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,3,3,3,3,1,4,1,5,5,3,8,0,1,3,3,3,0,0
2248,69.05520046484602,1001.0,1001.0,1299,1299,1299,486.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,4,3,3,6,1,3,5,4,8,1,2,3,3,3,0,3
1849,24.0,0.0,776.0,764,764,1441,492.0,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2076,69.05520046484602,587.0,1073.0,1630,1630,1630,649.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,3,1,3,5,3,5,3,1,3,3,2,0,0
2641,60.0,16.0,728.0,832,832,1641,546.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,7,7,3,3,3,4,1,2,1,5,5,5,8,4,1,2,3,3,0,0
5,74.0,791.0,928.0,928,928,1629,482.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,4,3,1,6,1,4,5,3,8,3,3,3,3,3,0,3
878,69.05520046484602,685.0,848.0,848,848,848,420.0,170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
1548,69.05520046484602,538.0,816.0,816,816,816,432.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,8,4,4,3,3,3,5,1,5,5,3,8,0,1,3,3,3,0,0
841,112.0,0.0,1097.0,1097,1097,1097,672.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,4,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0
1621,41.0,1196.0,1494.0,1652,1652,1652,499.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,3,8,5,4,3,4,3,3,6,1,5,5,5,8,0,2,3,3,3,0,0
218,72.0,0.0,1768.0,1768,1768,1768,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,1,1,3,5,3,8,0,0,0,0,3,0,0
1504,74.0,0.0,0.0,1152,1152,1152,0.0,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,0,0,0,0,0,3,3,3,8,0,0,0,0,1,0,0
946,109.0,0.0,0.0,810,810,810,280.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,4,2,2,0,0,0,0,0,3,4,3,7,0,1,3,3,1,0,0
455,80.0,876.0,1350.0,1358,1358,1358,484.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2906,32.0,897.0,1216.0,1216,1216,1216,402.0,116.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,5,3,1,6,1,5,5,3,8,0,1,3,3,3,0,0
2878,75.0,0.0,967.0,967,967,1638,384.0,327.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,4,5,4,8,0,1,3,3,3,0,0
1173,24.0,510.0,600.0,624,624,1252,462.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,4,1,5,5,4,8,0,1,3,3,3,0,0
985,70.0,718.0,828.0,883,883,883,698.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,4,3,3,6,2,3,5,3,8,2,1,3,3,3,0,4
975,62.0,510.0,864.0,874,874,874,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,4,1,3,5,3,8,0,2,3,3,3,0,2
202,50.0,0.0,576.0,902,902,1710,480.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,7,6,3,3,3,3,1,1,1,4,5,3,8,0,1,3,3,3,0,4
528,65.0,0.0,1836.0,1836,1836,1836,517.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
2579,69.0,895.0,1092.0,1092,1092,1092,299.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,3,1,3,4,3,8,3,3,3,3,3,0,1
1841,35.0,1106.0,1241.0,1241,1241,1241,569.0,99.69590931493346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,3,3,3,3,0,0
591,80.0,686.0,1350.0,1334,1334,1334,630.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,5,1,3,5,3,8,3,2,3,3,3,0,0
1897,69.05520046484602,594.0,1144.0,1429,1429,1429,572.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,1,4,3,5,5,4,8,4,1,3,3,3,0,0
70,75.0,1078.0,1566.0,1566,1566,1566,750.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,8,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
590,69.05520046484602,432.0,908.0,1316,1316,2288,520.0,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,3,4,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
1172,50.0,1238.0,1698.0,1709,1709,1709,506.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,9,5,4,3,5,3,3,6,1,5,5,4,8,3,3,3,3,3,0,0
1714,71.0,119.0,1721.0,1721,1721,1721,554.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
829,95.0,872.0,1254.0,1254,1254,1254,810.0,140.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
1397,63.0,336.0,576.0,864,864,1350,627.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,5,1,4,5,4,7,0,1,3,3,1,0,3
877,75.0,0.0,1630.0,1630,1630,1630,451.0,171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,3,1,3,3,3,0,0
2477,74.0,0.0,784.0,831,831,1585,449.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2871,90.0,841.0,1165.0,1336,1336,1336,375.0,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,2,4,1,3,5,3,8,4,1,3,3,3,0,0
2489,69.05520046484602,612.0,864.0,1211,1211,1211,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,6,3,3,3,3,1,4,1,4,5,3,7,3,1,3,3,3,0,3
1655,80.0,903.0,1259.0,1353,1353,1353,478.0,253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,6,1,5,5,3,8,3,2,3,3,3,0,0
1891,80.0,654.0,1174.0,1200,1200,1200,440.0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,3,3,1,4,1,5,5,3,8,3,2,3,3,3,0,3
1419,86.0,1085.0,1475.0,1532,1532,2329,514.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,7,5,3,3,4,3,1,6,1,5,5,4,8,5,1,3,3,3,0,0
1473,70.0,810.0,1536.0,1536,1536,1536,532.0,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
2868,90.0,296.0,1073.0,1811,1811,1811,470.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,3,3,3,1,5,6,5,5,5,8,4,3,3,3,3,0,0
1695,109.0,0.0,1063.0,1071,1071,2172,947.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,5,4,1,1,1,5,5,4,8,4,2,3,3,3,0,0
2244,65.0,967.0,1073.0,1073,1073,1073,720.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,6,3,3,3,3,1,6,1,4,4,3,8,0,1,3,3,3,0,0
169,70.0,0.0,756.0,1051,1051,1839,442.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,3,5,3,8,3,1,3,3,3,0,0
2670,63.0,0.0,1020.0,1020,1020,1020,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,2,2,3,2,1,1,1,2,2,2,8,0,0,0,0,1,0,0
247,87.0,860.0,946.0,964,964,1802,1017.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,6,7,4,4,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2137,72.0,755.0,995.0,1009,1009,1009,576.0,51.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,5,3,5,1,3,5,3,8,2,1,3,3,3,0,3
1794,72.0,24.0,1338.0,1338,1338,1338,598.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
1498,123.0,0.0,0.0,3820,3820,3820,624.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,3,0,0,0,0,0,3,5,5,8,4,1,3,3,3,0,0
1164,30.0,0.0,689.0,703,703,1392,540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
1179,38.0,786.0,1260.0,1288,1288,1288,500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,8,5,4,3,4,3,1,6,1,5,5,5,8,4,3,3,3,3,0,0
1340,50.0,0.0,992.0,1013,1013,1013,160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,7,3,3,3,3,1,1,1,5,5,3,8,0,1,2,3,3,0,0
436,129.0,1531.0,1782.0,1782,1782,1782,932.0,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
1636,86.0,1249.0,1922.0,1922,1922,1922,676.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,4,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
421,96.0,1172.0,1700.0,1718,1718,1718,786.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
457,100.0,2146.0,2492.0,2492,2492,2492,949.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,10,5,5,3,5,3,4,6,1,5,5,5,8,5,3,3,3,3,0,0
2834,56.0,0.0,624.0,624,624,936,265.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,3,4,2,3,2,1,1,5,5,3,8,0,1,3,1,3,0,0
517,75.0,27.0,1218.0,1218,1218,1218,676.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,0,3,3,3,3,0,0
1566,69.05520046484602,0.0,910.0,910,910,1820,816.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,3,3,4,3,2,1,1,5,5,4,8,3,1,3,3,3,0,0
1439,57.0,0.0,880.0,880,880,1724,527.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,3,3,4,3,3,1,1,5,5,4,8,0,3,3,3,3,0,0
2577,69.05520046484602,203.0,1121.0,1336,1336,1336,488.0,632.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,1,3,1,5,4,3,8,3,2,3,3,3,0,0
2241,75.0,420.0,910.0,910,910,1558,282.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,3
71,100.0,222.0,991.0,991,991,1947,678.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,2
1143,43.0,537.0,832.0,832,832,1657,483.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
1021,56.0,1206.0,2048.0,2064,2064,2064,550.0,383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,4,4,3,1,6,3,3,5,4,8,2,3,3,3,3,0,0
1416,68.0,1040.0,1164.0,1164,1164,1164,240.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,3,0,0
35,24.0,0.0,836.0,836,836,836,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,4,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0
2904,125.0,0.0,0.0,1600,1600,1600,270.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,3,3,2,0,0,0,0,0,3,4,3,5,0,1,2,3,1,0,0
2174,81.0,816.0,816.0,816,816,816,0.0,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,4,4,3,3,6,1,3,5,3,8,0,0,0,0,3,0,0
522,85.0,1121.0,1766.0,1766,1766,1766,478.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,9,5,5,3,5,3,2,6,1,5,5,5,8,4,3,3,3,3,0,0
2211,82.0,284.0,1001.0,1001,1001,2002,871.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,0
1539,69.05520046484602,341.0,798.0,1137,1137,1954,431.0,312.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,9,4,4,3,3,1,4,1,5,5,4,8,3,1,3,3,3,0,0
2420,43.0,453.0,1220.0,1364,1364,1364,437.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0
2779,95.0,700.0,916.0,920,920,1861,492.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
953,75.0,0.0,0.0,1302,1302,1734,539.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,0,0,0,0,0,3,5,4,8,0,1,3,3,3,0,0
658,80.0,0.0,405.0,717,717,1039,281.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,8,4,4,2,3,1,1,1,4,5,3,8,0,1,3,3,1,0,0
714,60.0,0.0,677.0,833,833,1510,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,4,4,4,2,3,1,1,1,3,5,4,8,0,1,3,3,1,0,0
1637,98.0,986.0,1149.0,1164,1164,2541,729.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,8,5,4,3,5,3,2,6,1,5,5,5,8,4,3,3,3,3,0,0
538,76.0,516.0,1512.0,1512,1512,1512,845.0,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,8,5,4,3,4,3,4,4,3,5,5,4,8,0,2,3,3,3,0,0
546,65.0,20.0,1454.0,1434,1434,1434,527.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
533,65.0,410.0,812.0,812,812,1653,628.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
718,70.0,0.0,917.0,1090,1090,2007,357.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,7,3,3,2,4,2,1,1,4,4,5,8,0,1,3,3,3,0,0
1830,44.0,787.0,1037.0,1037,1037,1037,431.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,5,3,3,2,3,4,5,1,3,5,3,8,0,2,3,3,3,0,0
2929,77.0,1071.0,1389.0,1389,1389,1389,418.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,5,3,3,4,3,3,5,2,4,5,3,8,3,2,3,3,3,0,0
2207,40.0,365.0,440.0,694,694,694,352.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,2,1,3,5,4,8,4,1,4,3,2,0,3
1417,60.0,0.0,572.0,572,572,1096,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,1,1,2,3,3,8,0,0,0,0,1,0,0
2787,70.0,894.0,894.0,894,894,894,552.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,3,0,2
1037,63.0,119.0,864.0,864,864,864,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,4,3,1,3,5,3,5,3,8,0,1,3,3,3,0,0
2659,60.0,0.0,1095.0,1095,1095,1774,779.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,2,3,3,3,2,1,1,1,2,5,3,6,0,1,2,2,1,0,0
1567,76.0,522.0,1096.0,1118,1118,1118,358.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,3,5,1,3,5,3,8,1,3,3,3,3,3,4
1225,80.0,280.0,1032.0,1032,1032,1252,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,0
685,70.0,1148.0,1148.0,1148,1148,1148,672.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,4
1358,69.05520046484602,0.0,588.0,833,833,1666,228.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,8,7,3,4,3,3,1,1,1,2,5,4,8,4,1,3,3,3,0,3
1461,69.05520046484602,1194.0,1357.0,1366,1366,1947,725.0,134.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,5,4,3,4,3,2,6,1,5,5,4,8,3,3,3,3,3,0,0
221,70.0,842.0,912.0,912,912,912,336.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,5,1,3,5,3,8,2,1,3,3,3,0,3
2187,52.0,0.0,1195.0,1195,1195,1195,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,1,1,3,5,3,8,0,0,0,0,1,0,2
