Id,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
2608,4,3,3,5,5,3,3,3,3,3,5,4,3,5,3,8,4,2,3,3,3,0,2
656,4,3,3,5,7,3,3,2,3,1,1,1,5,5,3,6,0,1,2,2,1,0,3
1690,4,3,3,8,5,4,3,4,3,4,6,1,5,5,4,8,5,3,3,3,3,0,0
2853,4,3,3,5,5,3,2,3,3,1,1,1,5,5,3,8,0,0,0,0,2,0,0
2229,3,3,3,7,5,3,3,4,3,1,3,1,5,5,3,8,3,3,3,3,3,0,2
1127,4,3,3,8,5,4,3,5,3,1,6,1,5,5,5,8,4,3,3,3,3,0,0
2606,4,3,3,5,8,3,3,2,3,1,5,1,4,5,4,7,3,1,3,3,3,0,0
1268,4,3,3,5,7,3,3,2,3,1,2,1,3,5,3,8,3,1,3,3,3,0,0
2809,3,3,3,7,5,4,3,4,4,2,1,1,5,5,4,8,0,2,3,3,3,0,0
529,4,3,3,7,5,4,3,4,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
476,3,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,3,2,3,3,3,0,0
2566,3,3,3,5,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
1902,4,3,2,1,3,2,2,0,0,0,0,0,2,3,2,8,0,0,0,0,1,0,0
1547,4,3,3,4,4,3,3,3,2,1,1,1,2,5,3,8,0,0,0,0,1,0,3
1185,4,3,3,7,5,4,3,4,3,1,1,1,5,5,3,8,3,2,3,3,3,0,0
2372,4,3,3,6,5,3,3,3,3,1,4,1,4,5,3,8,0,1,3,3,3,0,4
2282,4,3,3,5,4,3,3,3,3,3,1,1,3,5,3,8,0,1,3,3,2,0,0
910,4,3,3,7,3,3,3,3,3,1,6,1,5,5,3,8,3,3,3,3,3,0,0
1128,4,3,3,7,6,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
1659,4,3,3,6,6,4,3,3,3,1,5,3,4,5,3,8,4,1,3,3,3,0,0
1852,3,3,3,8,5,4,3,5,3,1,6,1,5,5,4,8,4,1,3,3,3,0,0
456,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2410,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
1296,4,3,3,7,6,4,3,3,3,1,1,1,3,5,4,8,3,0,0,0,1,0,0
2682,4,3,3,5,7,3,4,3,3,1,1,1,4,5,4,8,0,1,2,3,3,0,0
237,4,3,3,6,7,3,3,3,3,1,6,3,5,5,4,8,3,1,3,3,3,0,3
1666,4,3,3,5,6,3,3,3,3,1,5,1,3,5,3,6,0,1,3,3,3,0,2
2666,4,3,3,6,5,3,3,3,3,1,1,1,3,4,3,8,0,1,2,2,3,0,0
662,4,3,3,7,9,4,4,3,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2490,3,3,3,6,7,3,3,4,4,3,5,1,3,5,3,8,3,1,3,3,3,0,2
672,3,3,3,6,6,3,3,3,3,1,3,1,4,4,3,8,0,1,3,3,3,0,0
2915,4,3,3,4,4,3,3,3,3,1,3,1,3,5,3,8,0,1,3,2,3,0,0
452,3,3,3,6,5,4,3,4,3,3,5,1,5,5,4,8,4,2,3,3,3,0,0
321,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
2124,3,3,3,6,5,3,3,4,3,2,6,1,5,5,3,8,0,2,3,3,3,0,3
1278,4,3,3,5,5,3,3,3,3,3,1,1,3,5,3,8,0,0,0,0,1,0,0
914,4,3,3,6,6,3,3,3,3,1,4,1,5,5,4,8,4,1,2,3,3,0,3
579,3,3,3,4,4,3,3,3,3,1,4,1,5,5,3,7,3,1,3,3,3,0,2
1418,4,3,3,5,6,3,3,3,2,2,2,3,3,5,3,8,0,1,3,2,3,0,0
1166,4,3,3,7,5,3,3,4,3,1,5,1,4,5,3,8,0,1,3,3,3,0,0
1797,4,3,3,5,5,4,3,4,3,0,1,1,5,5,4,8,0,1,3,3,3,0,0
2568,4,3,3,5,3,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,2
2075,3,3,3,5,7,3,4,3,4,2,4,1,5,5,4,8,3,1,3,3,3,0,0
2445,4,3,3,8,5,4,3,4,3,2,6,1,5,5,4,8,3,2,3,3,3,0,0
229,4,3,2,7,5,4,3,5,3,4,6,1,5,5,4,8,0,2,3,3,3,0,0
1663,4,3,3,5,7,3,3,3,3,3,5,1,3,5,3,8,0,1,3,3,3,0,2
2727,4,3,2,5,6,3,3,4,3,3,3,5,5,5,3,8,3,1,3,3,3,0,0
2226,4,3,3,6,6,3,4,4,3,1,6,1,4,5,3,8,3,1,3,3,3,0,3
130,3,3,3,5,7,3,4,3,3,4,4,1,4,5,3,8,0,0,0,0,3,0,0
1675,2,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
2038,4,3,3,4,6,3,3,2,3,1,3,5,3,5,3,8,0,2,3,3,3,0,0
2416,3,3,3,6,5,4,3,4,3,3,1,1,5,5,4,8,0,3,3,3,3,0,0
2507,4,3,3,7,5,3,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
269,4,3,3,6,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
981,3,3,3,5,8,3,3,4,3,3,6,4,4,5,3,8,0,1,3,3,3,0,3
2296,3,3,3,5,7,3,3,4,3,1,3,1,5,5,3,8,4,3,3,3,3,0,4
940,4,3,3,5,7,3,4,3,2,1,3,1,4,4,3,8,0,1,3,2,3,0,0
475,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
2404,3,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,4,2,3,3,3,0,0
2491,3,3,3,5,5,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,3
601,4,3,3,5,7,3,3,3,3,1,4,1,5,5,3,8,0,1,3,3,3,0,0
1640,3,3,3,9,5,4,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
2926,3,3,3,6,6,3,3,3,3,3,6,1,3,5,3,8,0,1,3,3,3,0,4
653,4,3,3,5,6,3,3,3,3,1,4,1,3,5,3,8,0,3,3,3,3,0,2
2406,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
2701,4,3,3,5,5,3,3,0,0,0,0,0,3,4,3,7,4,2,3,3,3,0,0
1472,4,3,3,6,5,3,4,4,3,4,6,2,5,5,3,8,0,1,3,3,3,0,0
417,4,3,3,6,5,4,3,4,3,1,5,1,3,5,3,8,3,3,3,3,3,0,0
2664,4,3,3,6,7,3,3,3,3,1,1,1,5,4,3,8,0,1,3,2,1,0,0
283,4,3,3,6,4,3,3,3,2,1,2,1,3,4,3,8,4,1,3,3,3,0,3
302,4,3,3,4,8,3,4,3,3,1,4,1,4,5,4,8,0,1,3,3,1,0,3
2053,3,3,3,5,8,4,4,3,3,4,2,4,3,5,3,8,1,1,3,3,3,0,0
2662,4,3,3,5,4,3,3,3,3,1,1,1,4,4,3,8,0,1,2,3,3,0,0
99,4,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2674,4,3,3,6,7,3,4,3,3,1,5,1,5,5,3,8,4,1,3,3,3,0,0
1218,3,3,3,4,5,3,3,3,3,1,5,3,3,5,3,8,1,2,3,3,3,0,2
2547,3,3,3,6,6,3,3,3,3,1,5,2,5,5,3,8,4,3,3,3,3,0,0
197,4,3,3,5,6,3,3,3,3,1,3,2,3,4,4,6,2,1,3,3,3,0,0
2091,3,3,3,7,5,4,3,4,3,2,6,1,4,5,4,8,3,3,3,3,3,0,0
87,3,3,3,5,5,3,4,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,3
690,4,3,3,6,6,3,3,3,3,1,4,1,3,5,3,8,2,2,3,3,3,0,0
2364,2,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,0,3,3,3,3,0,0
2050,4,3,3,5,5,3,3,4,3,3,4,1,4,5,3,6,3,1,3,3,3,0,0
769,3,3,3,5,6,3,3,4,3,3,5,1,5,5,3,6,3,2,3,3,3,0,0
348,3,3,3,9,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
200,4,3,3,5,5,3,3,3,3,1,2,1,3,3,3,8,4,1,3,3,3,0,3
2759,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
1700,3,3,3,8,5,4,3,5,3,4,6,1,5,5,4,8,5,2,3,3,3,0,0
876,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2536,4,3,3,5,5,3,3,3,3,3,4,1,4,5,3,8,0,2,3,3,3,0,2
1821,4,3,3,5,5,3,3,3,3,1,3,1,3,5,3,8,0,3,3,3,3,0,0
2743,4,3,3,6,5,3,3,3,3,1,2,1,3,5,3,8,0,1,2,3,3,0,0
1329,3,3,3,7,7,3,3,3,2,1,1,1,4,5,4,8,0,1,3,3,3,0,0
1451,3,3,3,5,6,3,3,4,3,1,1,1,3,5,3,8,0,1,3,3,3,0,3
936,4,3,3,6,6,3,3,4,3,1,5,1,3,5,3,8,3,3,3,3,3,0,4
1948,4,3,3,4,6,3,3,3,3,1,1,1,5,5,3,8,0,0,0,0,3,0,3
1839,4,3,3,7,5,4,3,5,4,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2057,3,3,3,5,5,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
558,3,3,3,5,5,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,0
2731,4,3,3,7,5,4,3,4,3,2,6,1,3,5,4,8,0,3,4,3,3,0,0
791,4,3,3,5,3,3,2,3,2,1,1,1,3,4,3,5,0,1,3,3,3,0,0
1421,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2881,4,3,3,2,3,3,3,3,3,3,4,1,3,4,3,8,0,1,3,3,3,0,0
2820,3,3,3,6,5,3,3,4,3,4,6,1,3,5,3,8,0,0,0,0,3,0,0
1609,4,3,3,5,6,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,3,0,0
1495,3,3,3,6,6,3,3,3,3,3,5,3,3,5,3,8,2,2,3,3,3,0,0
2388,4,3,3,8,5,4,3,5,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
938,4,3,3,7,9,4,4,4,3,1,6,5,3,5,5,7,4,3,3,3,3,0,4
1194,4,3,3,5,8,3,3,3,3,1,5,1,5,5,4,8,0,1,3,3,3,0,0
2429,4,3,3,8,5,4,3,4,4,3,6,1,5,5,5,8,4,3,3,3,3,0,0
1937,4,3,2,5,5,3,3,3,3,1,5,1,3,5,3,7,3,1,3,3,3,0,3
1847,4,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,3,1,3,3,3,0,0
1550,4,3,3,5,7,3,3,4,3,1,1,1,4,4,3,8,0,0,0,0,3,0,0
2705,4,3,3,7,5,3,3,4,4,2,6,2,5,5,3,8,0,1,3,3,3,0,0
2713,3,3,3,5,5,3,3,3,3,1,4,1,3,5,3,8,2,1,3,3,3,0,0
1938,4,3,3,4,4,3,3,3,3,1,3,1,4,5,2,8,0,1,3,3,3,0,0
1819,4,3,3,5,5,3,3,4,3,1,2,3,3,5,3,8,0,1,3,3,3,0,0
23,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2289,4,3,3,4,5,3,3,3,3,1,1,1,2,5,3,8,0,1,3,3,3,0,0
1156,4,3,3,6,5,3,3,3,3,3,5,1,3,5,3,8,3,1,3,3,3,0,0
2717,3,3,3,6,6,3,3,3,4,4,6,1,2,5,3,8,2,1,3,3,3,0,4
2101,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,2,3,3,3,0,0
1377,4,3,3,5,6,3,3,4,3,3,5,1,3,5,4,8,0,1,3,3,3,0,3
1381,3,3,3,5,7,3,2,3,3,1,5,1,5,5,4,8,0,2,3,3,3,0,3
2502,3,3,3,8,7,4,4,4,4,1,6,1,5,5,4,8,3,2,3,3,3,0,0
2609,4,3,3,6,5,3,3,3,3,3,5,1,3,5,3,8,4,1,3,3,3,0,0
505,2,3,3,8,7,4,3,4,4,1,6,3,5,5,4,8,3,2,3,3,3,0,0
1126,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
2914,4,3,3,4,6,3,3,4,3,3,6,1,3,5,3,8,0,0,0,0,3,0,0
393,4,3,3,5,5,3,3,4,3,1,1,1,3,5,3,8,0,0,0,0,3,0,0
2405,4,3,3,9,5,5,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
67,4,3,3,8,5,4,3,4,3,0,1,1,5,5,4,8,4,2,3,3,3,0,0
2227,2,3,3,4,5,3,3,4,3,1,1,1,4,5,4,8,0,1,3,3,3,0,0
669,3,3,3,6,4,2,3,3,2,1,4,3,4,5,3,7,1,2,3,3,3,0,3
1772,3,3,3,8,5,4,3,4,3,3,2,5,5,5,4,8,3,2,3,3,3,0,0
1775,3,3,3,8,5,4,4,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
403,4,3,3,6,5,3,3,3,3,1,4,1,3,5,3,8,0,1,3,3,3,0,0
2792,2,3,3,6,5,3,3,4,3,2,6,1,5,5,3,8,3,2,3,3,3,0,0
1247,3,3,3,5,6,3,3,3,3,1,3,2,3,5,3,8,0,1,3,3,3,0,0
384,4,3,3,7,5,4,3,4,3,2,6,1,5,5,5,8,5,2,3,3,3,0,0
91,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0
863,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
1857,3,3,3,5,8,4,4,4,3,4,5,1,3,5,4,8,2,2,3,3,3,0,0
1870,4,3,3,7,6,4,3,4,3,1,6,1,5,5,4,8,4,1,3,3,3,0,0
2318,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,2,3,3,3,0,0
2100,3,3,3,8,5,4,3,4,3,3,1,1,5,5,4,8,0,3,3,3,3,0,0
1213,4,3,3,5,8,3,4,3,3,4,5,1,4,5,4,8,4,2,3,3,3,0,3
2046,3,3,3,5,6,3,3,3,3,1,3,4,3,5,5,4,4,0,0,0,3,0,3
710,4,3,3,3,6,3,3,3,3,1,1,1,2,5,3,8,0,0,0,0,3,0,2
2268,3,3,3,8,5,4,3,5,3,2,6,1,5,5,4,8,0,1,3,3,3,0,0
816,4,3,3,7,5,3,3,5,3,1,6,1,5,5,3,8,3,3,3,3,3,0,0
1616,3,3,3,7,5,4,3,4,3,4,1,1,5,5,4,8,4,3,3,3,3,0,0
2233,4,3,3,6,7,3,3,3,3,1,5,1,4,4,4,8,0,3,3,3,3,0,3
439,3,3,3,9,5,5,3,5,3,2,6,1,5,5,5,8,4,2,3,3,3,0,0
260,3,3,3,5,8,4,4,4,3,1,6,3,5,5,3,8,0,1,3,3,3,0,3
2523,3,3,3,9,5,4,3,5,3,4,6,1,4,5,4,8,4,3,3,3,3,0,0
627,4,3,3,7,6,3,3,3,3,1,4,1,3,5,3,8,2,1,3,3,3,0,0
251,4,3,3,7,5,4,3,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0
2163,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
2819,4,3,3,4,5,3,3,2,2,1,2,1,3,3,3,8,0,1,3,3,3,0,0
1025,3,3,3,5,6,3,3,4,3,3,5,2,3,5,5,8,0,2,3,3,3,0,0
2592,4,3,3,5,5,3,3,3,3,1,3,1,4,5,3,7,0,1,3,3,3,0,0
1491,4,3,3,6,6,3,3,3,5,1,4,1,3,5,3,8,1,1,3,3,3,0,0
2742,4,3,3,6,4,3,3,3,2,1,3,1,4,5,3,8,0,1,3,3,3,0,0
2497,4,3,3,5,7,3,3,3,3,1,4,1,3,5,3,8,3,1,3,3,3,0,0
495,4,3,3,8,5,4,3,4,3,2,6,1,5,5,4,8,4,2,3,3,3,0,0
2528,3,3,3,6,7,3,3,3,3,2,4,1,3,5,4,8,4,1,3,3,3,0,0
1033,3,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,4,2,3,3,3,0,4
764,4,3,3,5,5,3,4,4,4,4,6,1,3,5,3,8,0,0,0,0,3,0,0
1165,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
2037,4,3,3,6,5,3,3,3,2,1,2,1,4,5,3,8,4,1,3,3,1,0,0
113,3,3,3,6,7,3,3,3,3,2,5,1,4,5,4,8,3,2,3,3,3,0,0
1572,3,3,3,7,6,4,3,4,3,3,6,1,4,5,4,8,3,3,3,3,3,0,0
2052,4,3,3,4,5,3,2,3,3,2,3,1,4,5,3,8,0,1,3,3,3,0,0
2702,3,3,3,5,4,3,3,3,3,3,4,3,5,3,4,6,0,1,3,3,3,0,0
1981,4,3,3,5,8,3,3,3,3,1,1,1,5,5,3,8,4,1,3,3,3,0,0
2335,3,3,3,10,5,5,3,5,3,1,6,1,5,5,5,8,4,2,3,3,3,0,0
563,4,3,3,5,6,3,3,3,3,1,2,4,4,5,3,8,0,1,3,3,3,0,0
1502,4,3,3,4,5,3,2,0,0,0,0,0,3,5,3,8,0,0,0,0,1,0,0
1310,4,3,3,7,8,3,3,3,3,1,4,1,5,5,3,8,0,1,3,3,3,0,3
2598,4,3,1,5,6,3,3,3,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0
2715,3,3,3,5,5,3,3,3,3,1,4,2,3,5,3,8,3,1,3,3,3,0,3
1810,3,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
778,4,3,3,5,5,3,3,3,4,1,1,1,3,5,3,8,3,1,3,3,3,0,0
339,3,3,2,5,5,3,3,3,3,3,4,1,3,5,3,8,0,3,3,3,3,0,0
2460,4,3,3,8,5,4,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
320,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
2461,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2449,4,3,3,8,5,4,3,4,3,1,1,1,4,5,4,8,3,3,3,3,3,0,0
817,4,3,3,7,5,3,3,5,3,1,6,1,5,5,3,8,3,3,3,3,3,0,0
1096,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,4,3,3,3,3,0,0
1893,4,3,3,6,7,3,3,4,3,4,2,5,5,5,4,7,0,2,3,3,3,0,3
479,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1657,3,3,3,6,5,3,3,3,3,2,5,4,3,5,3,8,3,1,3,3,3,0,0
937,3,3,3,6,6,3,4,3,3,1,5,1,4,5,3,8,3,3,3,3,3,0,0
879,4,3,3,6,5,4,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
945,3,3,2,8,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
1010,3,3,2,8,5,4,3,4,3,4,6,1,4,5,4,8,3,2,3,3,3,0,0
2861,4,3,2,5,6,3,3,4,3,2,4,1,3,5,3,8,4,1,3,3,3,0,0
1245,4,3,3,5,5,3,3,3,3,1,3,1,4,5,3,8,0,2,3,3,3,0,0
854,3,3,3,5,5,3,3,4,3,3,6,1,3,5,3,8,0,1,3,3,3,0,3
1437,3,3,3,7,5,4,3,4,3,2,6,1,5,5,4,8,0,2,3,3,3,0,0
586,4,3,3,6,7,3,3,3,3,1,1,1,4,5,4,8,3,2,3,3,3,0,0
1947,4,3,3,5,6,3,3,3,3,1,1,1,4,4,3,8,0,1,3,3,3,0,0
815,4,3,3,5,5,3,3,0,0,0,0,0,3,5,3,8,0,1,3,3,3,0,0
831,4,3,3,8,5,4,3,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
1919,4,3,3,5,7,3,3,3,3,1,5,1,4,5,4,8,0,2,3,3,3,0,0
2306,3,3,3,6,5,3,3,3,3,1,4,3,4,5,3,8,0,2,3,3,3,0,0
430,4,3,3,9,5,5,3,5,3,3,6,1,5,5,5,8,4,2,3,3,3,0,0
2618,3,3,3,7,8,3,3,3,3,4,5,1,3,5,3,8,4,2,3,3,3,0,0
245,4,3,3,6,5,4,3,4,3,1,1,1,3,5,4,8,3,3,3,3,3,0,0
462,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
182,4,3,3,2,2,3,2,2,2,1,1,1,3,5,3,8,4,1,2,2,1,0,0
1625,4,3,3,7,5,3,3,4,4,1,1,1,4,5,3,8,3,3,3,3,3,0,0
2381,4,3,3,9,5,3,3,5,4,3,1,1,5,5,4,8,0,2,3,3,3,0,0
1827,3,3,3,5,6,3,3,3,3,1,6,1,3,5,3,8,0,1,3,3,3,0,3
1580,3,3,3,6,5,3,3,4,3,1,1,1,5,5,3,8,3,1,3,3,3,0,0
1803,4,3,3,8,5,5,3,4,3,2,1,1,5,5,5,8,4,3,3,3,3,0,0
1132,4,3,3,7,5,3,3,4,3,1,6,1,5,5,4,8,0,0,0,0,3,0,0
1941,4,3,3,4,6,3,3,3,3,1,4,3,4,5,3,7,2,3,3,3,3,2,4
1742,4,3,3,7,5,4,3,5,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
2026,4,3,3,6,7,3,3,3,3,1,1,1,5,4,3,8,0,1,3,3,3,0,0
2245,4,3,3,5,9,4,3,3,3,1,5,1,5,5,4,8,0,1,3,1,1,0,0
1691,4,3,3,9,5,5,3,5,3,4,1,1,5,5,5,8,5,3,3,3,3,0,0
725,4,3,3,6,6,2,3,3,3,1,1,1,5,5,3,8,0,1,2,3,3,0,0
1787,4,3,3,8,5,4,3,4,4,3,1,1,5,5,4,8,4,2,3,3,3,0,0
1216,3,3,3,5,7,4,3,3,3,1,5,1,5,5,4,8,0,2,3,3,3,0,3
2654,4,3,3,3,5,3,3,2,3,1,2,1,3,5,3,8,0,1,2,3,1,0,0
2310,4,3,3,7,6,3,4,3,3,2,1,1,4,5,3,8,3,3,3,3,3,0,0
761,4,3,3,6,7,3,4,3,3,1,3,5,5,3,3,8,0,1,3,3,3,0,0
1884,4,3,3,6,8,3,4,3,3,3,6,1,5,5,3,8,0,2,3,3,3,0,1
449,3,3,3,9,5,4,3,5,3,1,6,1,5,5,5,8,4,3,3,3,3,0,3
856,3,3,3,5,7,3,3,4,3,2,2,3,3,5,4,8,0,1,3,3,3,0,0
11,3,3,3,6,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
389,4,3,3,6,6,3,3,3,3,1,5,1,5,5,3,8,3,2,3,3,3,0,2
2415,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
77,4,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,3,2,3,3,3,0,4
1238,4,3,3,5,4,3,3,3,3,1,5,2,3,5,3,8,4,2,3,3,3,0,0
223,4,3,3,5,7,3,3,3,3,2,4,3,5,5,4,8,0,1,3,3,3,0,0
723,4,3,3,5,4,3,3,3,3,1,5,3,3,5,3,3,0,1,3,3,3,0,0
2562,4,3,3,5,3,3,3,3,2,1,2,1,3,4,3,5,0,1,3,3,3,0,3
995,3,3,3,6,5,3,3,4,3,4,6,1,5,5,3,8,0,3,3,3,3,0,0
287,4,3,3,6,4,3,3,4,3,1,1,1,3,3,2,8,0,1,3,3,3,0,0
1152,4,3,3,5,8,3,4,3,3,1,5,1,5,5,4,8,3,1,3,3,3,0,0
1449,3,3,3,5,6,3,3,3,3,3,5,1,3,5,3,8,2,1,3,3,3,0,3
1330,4,3,3,5,6,3,3,3,3,1,1,1,3,4,3,8,0,1,3,3,2,0,0
1134,4,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,0,2,3,3,3,0,0
706,4,3,3,5,7,3,5,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,3
1617,3,3,3,6,5,3,3,4,3,1,1,1,4,5,3,8,3,3,3,3,3,0,0
1339,4,3,3,6,5,3,3,3,3,1,2,1,5,5,3,8,4,1,3,3,3,0,0
1664,3,3,3,6,5,3,3,3,3,1,5,2,3,5,3,8,0,1,3,3,3,0,0
1433,4,3,3,5,6,3,3,4,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
75,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,2,2,3,3,3,0,0
2255,3,3,3,6,6,3,3,4,3,3,5,1,3,5,3,8,1,1,3,3,3,0,0
1170,3,3,3,9,5,4,3,5,3,3,6,1,5,5,5,8,3,3,3,3,3,0,0
45,3,3,3,9,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
836,2,3,2,5,5,3,4,4,3,1,6,1,4,5,4,8,0,1,3,3,3,0,4
8,3,3,3,8,5,4,3,4,3,1,5,1,5,5,4,8,0,2,3,3,3,0,0
1704,4,3,3,8,5,4,3,5,3,3,1,1,5,5,4,8,4,2,3,3,3,0,0
2068,4,3,3,7,8,3,3,3,3,1,5,1,5,4,4,8,4,1,3,3,3,0,3
1488,4,3,3,5,5,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,3
1391,4,3,3,6,8,3,3,3,4,4,6,1,3,4,3,8,3,1,3,3,3,0,0
2633,4,3,3,7,6,3,3,3,3,1,2,1,4,5,3,8,0,1,3,3,3,0,0
1872,3,3,3,6,7,3,3,3,3,1,5,1,4,5,3,8,2,2,3,3,3,0,3
1138,3,3,3,6,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
1899,4,3,3,4,5,3,3,0,0,0,0,0,3,5,3,8,0,1,3,3,3,0,0
915,4,3,3,7,9,4,4,4,4,1,5,4,5,5,4,8,0,2,3,3,3,0,3
660,4,3,3,5,7,3,3,3,3,1,1,1,5,5,5,8,0,1,3,3,1,0,2
2004,4,3,3,4,6,3,3,0,0,0,0,0,4,5,3,8,0,1,2,3,3,0,0
443,4,3,3,9,5,4,3,5,3,1,6,1,5,5,5,8,4,3,3,3,3,0,0
2627,4,3,3,3,4,3,3,0,0,0,0,0,4,3,3,8,0,1,3,3,3,0,0
1438,3,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
1525,3,3,2,6,7,3,3,5,3,1,1,1,2,5,3,7,4,3,3,3,3,0,0
2644,4,3,3,6,8,3,3,3,3,1,1,1,5,4,4,8,0,1,2,2,1,0,0
866,4,3,3,8,5,4,3,4,3,3,6,1,5,5,5,8,3,2,3,3,3,0,0
620,4,3,3,5,6,3,3,3,3,1,3,1,4,5,3,8,0,1,3,3,3,0,0
2451,3,3,3,9,5,4,4,5,3,4,3,6,5,5,5,8,3,2,3,3,3,0,0
2186,4,3,3,4,5,3,3,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
2025,4,3,3,5,5,3,3,2,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
1916,3,3,3,6,5,3,4,4,3,1,2,3,3,5,3,2,1,1,3,3,3,0,0
1542,3,3,3,6,7,4,3,3,3,1,4,1,5,5,4,8,4,1,3,3,3,0,0
1163,4,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
205,4,3,3,6,8,3,4,3,3,1,1,1,5,5,3,8,0,1,3,3,3,0,4
2261,3,3,3,8,5,4,3,4,3,3,6,1,5,5,5,8,4,2,3,3,3,0,0
