Id,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,Exter Qual,Bsmt Qual,Kitchen Qual,Year Built,Full Bath,TotRms AbvGrd,Garage Cars,Grla_tbsf,ovl_ext,ovl_area
1039,1405.0,1337,1337,511.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,1998,2,5,2.0,1878485.0,24,8022
1210,1127.0,1165,1165,490.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1966,1,6,2.0,1312955.0,18,6990
2710,1164.0,1320,1320,564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1966,1,6,2.0,1536480.0,15,6600
44,1517.0,1535,1535,532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,4,4,2004,2,7,2.0,2328595.0,28,10745
1026,738.0,1277,2044,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1980,2,7,2.0,1508472.0,21,14308
1343,704.0,624,1136,336.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1929,1,6,1.0,799744.0,12,4544
2248,1001.0,1299,1299,486.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,1979,2,5,2.0,1300299.0,18,7794
1849,776.0,764,1441,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,1999,2,5,2.0,1118216.0,32,11528
2076,1073.0,1630,1630,649.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1953,2,6,2.0,1748990.0,15,8150
2641,728.0,832,1641,546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,5,1925,1,6,2.0,1194648.0,21,11487
5,928.0,928,1629,482.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1997,2,6,2.0,1511712.0,15,8145
878,848.0,848,848,420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2003,1,4,2.0,719104.0,24,5088
1548,816.0,816,816,432.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,1930,1,5,1.0,665856.0,24,4896
841,1097.0,1097,1097,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1994,1,6,2.0,1203409.0,15,5485
1621,1494.0,1652,1652,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,4,5,2000,2,6,2.0,2468088.0,32,13216
218,1768.0,1768,1768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,1968,2,8,0.0,3125824.0,12,7072
1504,0.0,1152,1152,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1955,2,6,0.0,0.0,12,4608
946,0.0,810,810,280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1910,1,4,1.0,0.0,4,1620
455,1350.0,1358,1358,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,6,2.0,1833300.0,28,9506
2906,1216.0,1216,1216,402.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,1998,2,5,2.0,1478656.0,18,7296
2878,967.0,967,1638,384.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1957,2,6,1.0,1583946.0,18,9828
1173,600.0,624,1252,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,1999,2,4,2.0,751200.0,28,8764
985,828.0,883,883,698.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1992,1,5,2.0,731124.0,15,4415
975,864.0,874,874,288.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1968,1,5,1.0,755136.0,15,4370
202,576.0,902,1710,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,3,1921,2,9,2.0,984960.0,21,11970
528,1836.0,1836,1836,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2008,2,8,2.0,3370896.0,32,14688
2579,1092.0,1092,1092,299.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1957,1,6,1.0,1192464.0,15,5460
1841,1241.0,1241,1241,569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2006,1,4,2.0,1540081.0,28,8687
591,1350.0,1334,1334,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1977,2,6,2.0,1800900.0,18,8004
1897,1144.0,1429,1429,572.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1960,1,7,2.0,1634776.0,18,8574
70,1566.0,1566,1566,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2008,2,7,2.0,2452356.0,32,12528
590,908.0,1316,2288,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,4,4,1977,1,8,2.0,2077504.0,21,16016
1172,1698.0,1709,1709,506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,5,4,1999,2,5,2.0,2901882.0,36,15381
1714,1721.0,1721,1721,554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,4,2005,2,7,2.0,2961841.0,32,13768
829,1254.0,1254,1254,810.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2008,2,5,3.0,1572516.0,32,10032
1397,576.0,864,1350,627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,4,1941,1,6,3.0,777600.0,15,6750
877,1630.0,1630,1630,451.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2000,2,6,2.0,2656900.0,28,11410
2477,784.0,831,1585,449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,2005,2,7,2.0,1242640.0,28,11095
2871,1165.0,1336,1336,375.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1953,1,5,1.0,1556440.0,15,6680
2489,864.0,1211,1211,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1962,1,6,2.0,1046304.0,15,6055
1655,1259.0,1353,1353,478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1979,2,5,2.0,1703427.0,18,8118
1891,1174.0,1200,1200,440.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1966,2,6,2.0,1408800.0,21,8400
1419,1475.0,1532,2329,514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,4,4,1990,2,10,2.0,3435275.0,21,16303
1473,1536.0,1536,1536,532.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,7,2.0,2359296.0,28,10752
2868,1073.0,1811,1811,470.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,5,1956,1,6,2.0,1943203.0,18,10866
1695,1063.0,1071,2172,947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,5,4,2006,2,9,3.0,2308836.0,28,15204
2244,1073.0,1073,1073,720.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1957,1,6,2.0,1151329.0,12,4292
169,756.0,1051,1839,442.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1966,1,7,2.0,1390284.0,18,11034
2670,1020.0,1020,1020,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1918,1,5,0.0,1040400.0,6,3060
247,946.0,964,1802,1017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,4,4,1993,2,8,4.0,1704692.0,24,10812
2137,995.0,1009,1009,576.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1977,2,6,2.0,1003955.0,15,5045
1794,1338.0,1338,1338,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2007,2,6,2.0,1790244.0,32,10704
1498,0.0,3820,3820,624.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,1959,3,11,2.0,0.0,15,19100
1164,689.0,703,1392,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2007,2,5,2.0,959088.0,28,9744
1179,1260.0,1288,1288,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,4,5,1996,1,4,2.0,1622880.0,32,10304
1340,992.0,1013,1013,160.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1926,1,6,1.0,1004896.0,18,6078
436,1782.0,1782,1782,932.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,4,2004,2,7,3.0,3175524.0,32,14256
1636,1922.0,1922,1922,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,4,5,4,2005,2,8,3.0,3694084.0,36,17298
421,1700.0,1718,1718,786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,5,5,2006,2,7,3.0,2920600.0,50,17180
457,2492.0,2492,2492,949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,5,5,2004,2,8,3.0,6210064.0,50,24920
2834,624.0,624,936,265.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,1948,1,5,1.0,584064.0,12,3744
517,1218.0,1218,1218,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,4,4,2009,2,4,2.0,1483524.0,24,7308
1566,910.0,910,1820,816.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,1996,2,8,3.0,1656200.0,21,12740
1439,880.0,880,1724,527.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,1998,2,8,2.0,1517120.0,21,12068
2577,1121.0,1336,1336,488.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1958,1,7,2.0,1497656.0,18,8016
2241,910.0,910,1558,282.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1950,1,6,1.0,1417780.0,15,7790
71,991.0,991,1947,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2004,2,8,2.0,1929477.0,28,13629
1143,832.0,832,1657,483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,1994,2,6,2.0,1378624.0,28,11599
1021,2048.0,2064,2064,550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1978,2,7,2.0,4227072.0,28,14448
1416,1164.0,1164,1164,240.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1950,1,5,1.0,1354896.0,15,5820
35,836.0,836,836,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1975,1,4,1.0,698896.0,21,5852
2904,0.0,1600,1600,270.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1951,1,6,1.0,0.0,3,1600
2174,816.0,816,816,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1990,1,5,0.0,665856.0,18,4896
522,1766.0,1766,1766,478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,5,5,2009,2,7,3.0,3118756.0,45,15894
2211,1001.0,1001,2002,871.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1949,2,8,3.0,2004002.0,15,10010
1539,798.0,1137,1954,431.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,1939,1,8,2.0,1559292.0,28,13678
2420,1220.0,1364,1364,437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2006,2,6,2.0,1664080.0,28,9548
2779,916.0,920,1861,492.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2002,2,8,2.0,1704676.0,28,13027
953,0.0,1302,1734,539.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,1977,2,8,2.0,0.0,15,8670
658,405.0,717,1039,281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,3,1900,1,6,1.0,420795.0,16,4156
714,677.0,833,1510,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,4,1910,2,7,2.0,1022270.0,16,6040
1637,1149.0,1164,2541,729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,5,5,2005,3,10,3.0,2919609.0,32,20328
538,1512.0,1512,1512,845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,4,4,2004,2,6,3.0,2286144.0,32,12096
546,1454.0,1434,1434,527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,2001,2,6,2.0,2085036.0,28,10038
533,812.0,812,1653,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2003,2,6,2.0,1342236.0,28,11571
718,917.0,1090,2007,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,2,5,1900,2,8,1.0,1840419.0,18,12042
1830,1037.0,1037,1037,431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,2,3,1974,1,5,2.0,1075369.0,15,5185
2929,1389.0,1389,1389,418.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1974,1,6,2.0,1929321.0,15,6945
2207,440.0,694,694,352.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1913,1,4,1.0,305360.0,15,3470
1417,572.0,572,1096,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1924,1,5,0.0,626912.0,18,6576
2787,894.0,894,894,552.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1972,1,5,2.0,799236.0,15,4470
1037,864.0,864,864,576.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1971,1,5,2.0,746496.0,15,4320
2659,1095.0,1095,1774,779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,1900,2,8,3.0,1942530.0,12,7096
1567,1096.0,1118,1118,358.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1977,1,6,1.0,1225328.0,18,6708
1225,1032.0,1032,1252,288.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1950,1,6,1.0,1292064.0,18,7512
685,1148.0,1148,1148,672.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1959,1,6,1.0,1317904.0,15,5740
1358,588.0,833,1666,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,3,4,1925,1,7,1.0,979608.0,24,13328
1461,1357.0,1366,1947,725.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,4,2001,2,7,3.0,2642079.0,36,17523
221,912.0,912,912,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1967,1,5,1.0,831744.0,15,4560
2187,1195.0,1195,1195,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1946,2,8,0.0,1428025.0,15,5975
2504,1624.0,1624,1624,757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1994,2,5,3.0,2637376.0,32,12992
855,914.0,914,914,444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1979,1,5,2.0,835396.0,15,4570
2258,1350.0,1328,1328,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,3,1959,1,5,1.0,1792800.0,15,6640
2205,686.0,686,1461,225.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1926,1,6,1.0,1002246.0,18,8766
1158,930.0,1364,2683,473.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,4,4,1990,2,9,2.0,2495190.0,24,16098
1741,1246.0,1258,1258,462.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,6,2.0,1567468.0,28,8806
2735,896.0,1112,2008,230.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,1948,3,8,1.0,1799168.0,15,10040
1888,864.0,1187,1187,440.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1961,1,6,2.0,1025568.0,15,5935
2121,990.0,990,990,299.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1994,1,5,1.0,980100.0,15,4950
1176,960.0,962,1586,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,1999,2,7,2.0,1522560.0,32,12688
2773,990.0,990,990,576.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1995,1,5,2.0,980100.0,15,4950
2619,1484.0,1600,1600,319.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1957,1,6,1.0,2374400.0,15,8000
1796,896.0,896,1792,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2007,2,8,2.0,1605632.0,32,14336
1598,462.0,526,988,297.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1973,1,4,1.0,456456.0,12,3952
1965,1170.0,1170,1170,338.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1958,1,6,1.0,1368900.0,15,5850
2651,738.0,714,1376,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1905,1,7,1.0,1015488.0,9,4128
609,1154.0,1154,1154,480.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1966,1,6,2.0,1331716.0,15,5770
1990,725.0,909,1772,816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,3,4,1910,2,7,2.0,1284700.0,32,14176
1053,2078.0,2084,2084,1220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,5,5,2007,2,7,3.0,4330552.0,50,20840
2877,951.0,951,951,327.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1936,1,6,1.0,904401.0,12,3804
497,1455.0,1466,2687,810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,2000,2,10,3.0,3909585.0,32,21496
514,2458.0,2490,2490,795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,5,5,2005,2,9,3.0,6120420.0,45,22410
759,1204.0,1204,1666,384.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1927,1,4,1.0,2005864.0,18,9996
2474,1141.0,1141,1141,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,4,3,2005,1,6,2.0,1301881.0,24,6846
1193,732.0,732,1464,470.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1968,1,7,2.0,1071648.0,15,7320
1415,1117.0,820,1347,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1910,1,5,0.0,1504599.0,15,6735
2048,672.0,778,1282,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,3,1942,1,4,1.0,861504.0,15,6410
2483,636.0,636,1320,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,4,4,1994,2,6,2.0,839520.0,18,7920
2883,216.0,576,936,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1916,1,6,0.0,202176.0,9,2808
1111,1580.0,1580,1580,830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2007,2,7,3.0,2496400.0,32,12640
2072,1643.0,1824,1824,739.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,1971,2,5,2.0,2996832.0,21,12768
1450,864.0,1558,1558,440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1975,2,5,2.0,1346112.0,15,7790
274,0.0,640,640,240.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1945,1,5,1.0,0.0,9,1920
413,855.0,855,1322,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1974,2,6,2.0,1130310.0,18,7932
751,910.0,916,1826,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,3,5,1915,1,7,1.0,1661660.0,28,12782
2897,1309.0,1339,1339,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,4,3,1990,2,6,2.0,1752751.0,21,9373
207,0.0,372,1092,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1930,2,7,0.0,0.0,8,4368
2269,868.0,1146,1146,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,5,4,2003,2,6,2.0,994728.0,28,8022
891,1041.0,1125,1125,352.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1976,1,6,1.0,1171125.0,18,6750
2863,1017.0,1020,2057,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1936,1,6,1.0,2091969.0,28,14399
